id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22803785,140m²Brand new Penthouse with Acropolis view 11ppl,29927830,"Dimitris, Konstantinos & Sevi",,ΝΕΟΣ ΚΟΣΜΟΣ,37.957253733920616,23.73003664016295,Entire home/apt,80,2,29,2018-08-11,4.70,80,169
22804504,Urban cozy studio next to Panathenaic Stadium,168519176,Tasos & Diana,,ΣΤΑΔΙΟ,37.9672725064936,23.740082580548037,Entire home/apt,40,1,7,2018-07-27,1.52,1,64
22808440,...home is where you have sweet dreams...,64616868,Kaiti,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.986169863333316,23.720583170001344,Entire home/apt,30,1,43,2018-08-09,6.45,1,264
22822928,Charming duplex  posh quartier Athens Kolonaki,140875245,Kitty,,ΚΟΛΩΝΑΚΙ,37.97997159231859,23.746399733962303,Entire home/apt,65,2,0,,,4,353
22825890,Penthouse Heated Pool/AcropolisView/Ideal Location,23439759,Marianne,,ΘΗΣΕΙΟ,37.97606892848968,23.71796909072681,Entire home/apt,525,2,11,2018-07-30,1.83,5,290
22827013,A colourful shelter in the center of athens,125661698,Androniki & Grigoris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987742430989,23.74175372821793,Private room,17,1,33,2018-08-10,5.72,1,7
22827215,Athens3  fantastic new luxury flat,42227866,Sandra,,ΠΑΓΚΡΑΤΙ,37.973301011240835,23.748836538282262,Entire home/apt,45,3,21,2018-08-13,3.54,2,341
22829497,Lycabettus apartment with backyard,56183349,Basi,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98567024034677,23.74314597408653,Entire home/apt,40,1,11,2018-08-09,2.82,2,323
22831383,"Modern, ideally located studio apartment",168777395,Stavroula,,ΙΛΙΣΙΑ,37.976041784146815,23.753054592478417,Entire home/apt,35,1,15,2018-07-17,2.26,1,353
22833702,Boutique Koukaki Apartment Near the Acropolis,9209901,Pavlos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962441750660695,23.722276099720876,Entire home/apt,80,1,0,,,30,350
22841087,we saw athens from 3a,19726147,We Saw Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97564245060405,23.732335890365142,Entire home/apt,80,2,3,2018-06-06,0.64,5,317
22842909,Cosy stylish Plaka apartment,6515798,Athanasios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.971967847784626,23.73083524491648,Entire home/apt,60,1,22,2018-08-08,4.23,7,335
22843619,METRO 3min walking Cozy Apartment !!!,74343759,Stelios,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99449445131406,23.725260556908424,Entire home/apt,27,2,38,2018-08-11,5.56,5,235
22843633,Comfortable & inexpensive apartment near center,168907801,Irene,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99153904621852,23.711389934625622,Entire home/apt,40,1,6,2018-07-15,1.13,1,165
22846090,"Cute and comfy apt, close to Acropolis",29447410,Fotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965189327821285,23.72838604196023,Entire home/apt,46,1,24,2018-08-10,5.14,4,176
22846276,Luxury Studio in Athens Center-Metaxourgio,168941192,Loukia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.986104082163635,23.723827040576907,Entire home/apt,25,1,71,2018-08-11,10.81,1,204
22851783,Psirri ! Near Plaka ! Compination of 2 apartments!,22846943,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98101688099276,23.724184794045776,Entire home/apt,100,2,0,,,4,0
22854155,CHARMING RENOVATED STUDIO WITH VIEW@ATHENS HEART,148987216,Sissy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97812694755526,23.730533997802905,Entire home/apt,60,1,60,2018-08-12,9.00,5,329
22855218,Eclectic Design Apt In Athens near Metro,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.971126079849626,23.747509387230437,Entire home/apt,50,2,4,2018-06-13,1.06,28,262
22855518,LOVELY RENOVATED STUDIO IN THE HEART OF ATHENS,148987216,Sissy,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98005184270432,23.72966725572345,Entire home/apt,48,1,35,2018-08-12,5.30,5,339
22855659,Luxurious apartment in city center,169046970,Nantin,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98106637861158,23.727485503826276,Entire home/apt,35,3,0,,,1,0
22855831,Unique Acropolis  Griffin House - ideal location,168121416,Chrisa,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967837908733024,23.727122424006307,Entire home/apt,180,2,9,2018-08-13,1.97,1,338
22856030,Renovated cozy apartment with garden,169050479,Petros,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00079300863415,23.72179842352425,Entire home/apt,25,2,15,2018-08-02,2.47,2,254
22856258,The Blue House,169046065,Maria,,ΠΕΤΡΑΛΩΝΑ,37.966996085393845,23.706552245370304,Entire home/apt,40,2,28,2018-08-13,4.62,2,348
22858345,Aliki's flat,159628950,Κώστας,,ΠΑΓΚΡΑΤΙ,37.97073044249618,23.7472969559621,Entire home/apt,30,3,5,2018-05-22,0.90,1,179
22861012,QuietFlat 4th flr HiEnd 1bdr | ΤopLocation,2718115,Alex & Maria | Preffered |,,ΚΟΛΩΝΑΚΙ,37.975785259623294,23.742264833608658,Entire home/apt,82,2,1,2018-03-22,0.20,34,357
22865496,Gemini - Wonderful apartment in Kolonaki,21396488,Helen,,ΙΛΙΣΙΑ,37.97633735839729,23.751399430961943,Entire home/apt,70,1,13,2018-08-05,2.00,5,277
22865582,Virgo - Loft with Spectacular View to Acropolis,21396488,Helen,,ΚΕΡΑΜΕΙΚΟΣ,37.98007878727503,23.715555895531104,Entire home/apt,90,1,25,2018-08-07,4.29,5,231
22871581,"Renovated BLDG w/GYM, all comforts ready for you!",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.97093881386825,23.743040676579966,Entire home/apt,175,2,7,2018-07-28,1.76,22,328
22872116,The Kolonaki Square Penthouse.,159842331,Giant,,ΚΟΛΩΝΑΚΙ,37.97894156273517,23.7428423687091,Entire home/apt,150,2,4,2018-07-18,0.79,14,351
22872668,"TONIS Choice 2BD Home, 1 min away metro!",112527018,Toni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964514887156376,23.724010196673664,Entire home/apt,67,1,32,2018-08-07,5.30,53,215
22873250,"❤ Unique apartment, brand new!Gym in the building",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.96967208900839,23.743413612352548,Entire home/apt,80,2,3,2018-03-27,0.60,22,306
22874749,"Renovated Studio, Balcony, Netflix, Gym & Laundry",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.970346118767836,23.743130747731975,Entire home/apt,70,2,0,,,22,311
22876092,Sofia's home,169267127,Σοφια,,ΠΕΤΡΑΛΩΝΑ,37.97273521076573,23.713178614725145,Entire home/apt,40,3,32,2018-08-10,4.82,1,232
22876450,Executive penthouse near Syntagma Square,47038350,Konstantinos,,ΚΟΛΩΝΑΚΙ,37.97648466354876,23.736495559670654,Entire home/apt,84,2,2,2018-07-10,0.72,21,353
22877437,A boutique apartment at Acropolis next to metro,169254191,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96396283387455,23.725350584398534,Entire home/apt,60,2,29,2018-07-23,4.89,1,278
22877664,A for Athens |Standard Double or Twin Room,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97786702166063,23.72626686748486,Private room,190,1,0,,,10,94
22877666,A for Athens | Deluxe Double Room,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97731484205421,23.726144655242933,Private room,213,1,0,,,10,93
22877668,A for Athens | Deluxe Double with Acropolis View,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977826401392754,23.726235587477166,Private room,231,1,0,,,10,97
22877670,A for Athens| Standard Triple Room,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977315017831565,23.725266650198083,Private room,243,1,0,,,10,113
22877672,A for Athens | Triple with Acropolis View,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775864401685,23.72479019425467,Private room,281,1,0,,,10,118
22877673,A for Athens | Quadraple Room (2 Adults + 2 Children),159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977966302581954,23.72612225343835,Private room,265,1,0,,,10,116
22877676,A for Athens | Junior Suite,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977730342942074,23.72509686292473,Private room,231,1,0,,,10,100
22877677,A for Athens | Junior Suite with Acropolis View,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779667299128,23.724626204400547,Private room,251,1,0,,,10,110
22877678,A for Athens | Red Suite Acropolis View,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97663766005293,23.725247282108803,Private room,350,1,0,,,10,89
22877679,A for Athens | Blue Suite Acropolis View,159922791,Evangelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97769588583219,23.726110745714866,Private room,350,1,0,,,10,109
22883871,Antique apartment  Acropolis,45564849,Victor,,ΠΕΤΡΑΛΩΝΑ,37.9731136698648,23.711682251460516,Entire home/apt,23,2,1,2018-05-07,0.30,1,365
22892030,360Degrees |  Standard Double or Twin Room,159926817,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97671940343944,23.724710339275756,Private room,140,1,0,,,6,323
22892031,360Degrees | Deluxe Double with City View,159926817,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97563458259479,23.725119512102857,Private room,160,1,0,,,6,331
22892034,360 Degrees | Triple Room,159926817,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97618311672014,23.726170175626628,Private room,180,1,0,,,6,315
22892035,360Degrees | Quadruple Room,159926817,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975845352530406,23.72486963882734,Private room,200,1,0,,,6,330
22892036,360Degrees | Junior Suite with Patio,159926817,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975522565673344,23.7250164080856,Private room,260,1,0,,,6,308
22892037,360Degrees | Junior Suite with City View,159926817,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976108088072436,23.726024306862303,Private room,260,1,0,,,6,316
22895073,Patision Luxury Penthouse Apartment,149346682,King,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99437421696731,23.732801809152864,Entire home/apt,50,2,22,2018-08-09,3.44,26,139
22895126,Cherry Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.999689934665035,23.735064859655715,Entire home/apt,100,2,1,2018-07-31,1,17,69
22895515,D16 Modern apt@ Athens centre nr Metro & Acropolis,169318706,Petros - D16 Home,,ΠΕΤΡΑΛΩΝΑ,37.96407266820717,23.711590825739737,Entire home/apt,35,3,18,2018-07-15,2.80,1,174
22897971,Appartement de Nikos,57234069,Nikos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98816903096193,23.75014965255154,Entire home/apt,45,2,0,,,1,364
22900716,Spacious apartment in Vironas,135482892,Home+,,ΠΑΓΚΡΑΤΙ,37.965617908271696,23.74753262922297,Entire home/apt,46,1,7,2018-07-24,1.52,36,274
22902476,Ippokratοus 108 Center Of Athens 7 min to metro,169521437,Kostas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985966036574744,23.740556025316543,Entire home/apt,30,1,47,2018-08-01,7.58,2,241
22905425,Lycabettus  studio,169551118,Stavros,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98801729747955,23.745771763724328,Entire home/apt,35,2,22,2018-08-09,4.29,1,264
22905744,Σπίτι στο κέντρο της Αθήνας άνετο και ήσυχο,82637934,Ανδρέας,,ΚΟΛΩΝΟΣ,37.99936029193013,23.717477699928544,Entire home/apt,80,3,0,,,1,356
22912378,Art Gallery Apartment with Parthenon View,94102306,Yannis And Kim,,ΚΕΡΑΜΕΙΚΟΣ,37.98223213767949,23.716528059303286,Entire home/apt,148,1,4,2018-07-10,0.88,1,326
22913089,Vintage Apartment,169634800,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96732153969901,23.72918908099807,Entire home/apt,59,3,2,2018-05-10,0.44,1,345
22916423,Center Athens  Cozy Apartment - Sygrou avenue,168293040,Gianna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.960491149636304,23.7204228141842,Entire home/apt,25,1,32,2018-08-06,5.05,1,299
22916940,Exquisite penthouse apartment with great verantas!,47038350,Konstantinos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.996026653009686,23.731825262649135,Entire home/apt,94,2,1,2018-04-16,0.25,21,346
22918723,"Private apt 6th floor,double bed !Acropolis view!",169333283,Aphrodite,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96172737667099,23.719078771934505,Entire home/apt,25,1,10,2018-06-06,1.55,1,267
22921484,Kolonaki stars apartment,67799154,Joe,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98282901327375,23.73909629498054,Entire home/apt,80,2,0,,,1,24
22923495,Διαμέρισμα  στη νέα Χαλκηδόνα,169726712,Hamaspiour,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02628027579961,23.72812913525965,Private room,50,120,0,,,1,365
22925514,The Kolonaki apartment,159842331,Giant,,ΚΟΛΩΝΑΚΙ,37.97848877709985,23.745236879736254,Entire home/apt,125,1,1,2018-06-30,0.64,14,245
22930406,NEW ❤ Studio w/private backyard patio & bbq!,113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.971285630626106,23.744506440568994,Entire home/apt,75,2,1,2018-04-20,0.25,22,300
22931453,Quirky/Heated Pool/Acropolis View/Ideal location,23439759,Marianne,,ΘΗΣΕΙΟ,37.97665210384459,23.716176551833126,Entire home/apt,138,2,14,2018-08-04,2.30,5,324
22931588,Heated Pool/Acropolis Stunning View/Ideal Location,23439759,Marianne,,ΘΗΣΕΙΟ,37.9761347662688,23.7172490368311,Entire home/apt,149,2,9,2018-07-01,1.48,5,327
22931768,Elegant 5bm-5ba Apt/Acropolis View/Ideal Location,23439759,Marianne,,ΘΗΣΕΙΟ,37.97518848115383,23.717904187056323,Entire home/apt,404,2,8,2018-08-02,1.38,5,295
22939410,“Acropolis’ feeling”,169896134,Chara John,,ΑΚΡΟΠΟΛΗ,37.968046979378514,23.728891776115944,Entire home/apt,29,2,21,2018-08-10,3.17,1,339
22939598,"Unique hand-built cottage, Gazi area near metro!",169898627,Vangelis,,ΒΟΤΑΝΙΚΟΣ,37.97891430904244,23.70854560325175,Entire home/apt,45,2,26,2018-08-01,4.19,2,345
22940217,Downtown Acropolis Syntagma apartaments 80m2,138144031,Sotiris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97549712366037,23.728414705342786,Entire home/apt,50,2,3,2018-03-26,0.45,1,340
22940267,Angels Sweets Rooms luxury Apartment  120m athens,169902126,Angels,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98731234785986,23.727991305128526,Entire home/apt,90,1,6,2018-08-11,1.67,4,352
22941069,Martin’s art space,169909823,Martin,,ΑΚΡΟΠΟΛΗ,37.96340044344043,23.716434004458495,Entire home/apt,70,2,6,2018-07-18,1.03,2,298
22949412,New apartment full of light and greenery,170001151,Ανδρομαχη,,ΛΥΚΑΒΗΤΤΟΣ,37.98693631644561,23.749622288184817,Entire home/apt,58,1,0,,,1,365
22953622,Lilly's Penthouse in Plaka,170041153,Lilly,,ΑΚΡΟΠΟΛΗ,37.97176630799205,23.729094217366313,Entire home/apt,70,2,5,2018-07-19,0.99,1,301
22962133,Dream Retire of Athens,170143664,Nikos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98972671450328,23.728975374501175,Entire home/apt,230,1,16,2018-08-04,2.76,1,231
22962674,Central Athens House,170150261,George,,ΠΑΓΚΡΑΤΙ,37.96350346527362,23.746143298597783,Entire home/apt,59,1,0,,,1,0
22964226,Neoclassical stone house 110m² with garden !!!,170169292,Chris,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0025184750962,23.727121598333934,Entire home/apt,22,2,32,2018-08-07,5.16,1,163
22966270,Cute apartment next to metro!,170193843,George,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99214035789953,23.763708139539528,Entire home/apt,45,5,0,,,1,256
22966639,A warm place in a perfect location to stay,59292994,Konstantinos,,ΘΗΣΕΙΟ,37.97418604471906,23.719008319698247,Entire home/apt,35,2,53,2018-08-11,8.59,1,211
22968420,Daniel's apartment,153005831,Dina,,ΠΑΓΚΡΑΤΙ,37.96554789405509,23.749254159156546,Entire home/apt,50,1,3,2018-04-19,0.47,2,312
22974045,DO DISTURB ATHENS APARTMENTS - Superior Apt,48654793,Do  Disturb Group,,ΚΥΨΕΛΗ,37.996922942761465,23.732752006837323,Entire home/apt,70,1,0,,,9,328
22978886,Parthenon at your Fingertips: Kolonaki Penthouse,123478591,Maria,,ΚΟΛΩΝΑΚΙ,37.97949874969094,23.737967235369638,Entire home/apt,160,2,13,2018-07-17,2.32,1,308
22979035,"Your home under the Acropolis, Roofdeck with view!",123074489,Homer & Isabella,,ΑΚΡΟΠΟΛΗ,37.96944322865257,23.72619877631647,Entire home/apt,99,1,28,2018-08-07,6.83,8,309
22980452,Aphrodite Deluxe Apartment,32948108,Michalis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00493315137094,23.72818176062964,Entire home/apt,50,1,0,,,21,360
22980774,Aphrodite Penthouse,32948108,Michalis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00596705957397,23.729008204624193,Entire home/apt,65,1,0,,,21,360
22981129,Aristoteles Apartment,32948108,Michalis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991126993644336,23.72733228026458,Entire home/apt,55,1,0,,,21,365
22981222,The White Flat,32948108,Michalis,,ΠΑΓΚΡΑΤΙ,37.96836742655684,23.75223529652816,Entire home/apt,55,1,0,,,21,365
22981715,LUXURY PENTHOUSE WITH ROOF GARDEN !!,74343759,Stelios,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99425376743147,23.719242334785843,Entire home/apt,28,2,62,2018-08-07,9.44,5,87
22990525,dream penthouse just a breath from the city centre,147001263,Kostas,,ΝΙΡΒΑΝΑ,38.003512044972126,23.72586727734154,Entire home/apt,35,2,14,2018-08-05,2.63,1,116
22991046,"Cozy, well furnished apartment near metro!",170512350,Christos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99091434035538,23.75779450908639,Entire home/apt,37,2,4,2018-08-01,0.98,1,363
22992486,Urban Luxury Studios 3@ metro station Victoria,90390850,Evan,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99874881430259,23.731347404802335,Private room,22,1,33,2018-07-30,6.11,20,346
22993368,Big sunny studio in the heart of Athens,114342414,Andrianos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979663164933775,23.726241028928843,Entire home/apt,47,2,21,2018-07-29,4.74,1,326
22994631,Urban Luxury Studios 4 @ metro Victoria,90390850,Evan,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9989425934949,23.73092712536096,Entire home/apt,23,1,13,2018-07-29,2.57,20,336
22997670,LYCABETTUS PENTHOUSE,1863291,Bessie,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.986485840132005,23.743492974659418,Entire home/apt,45,1,4,2018-05-07,0.73,2,261
22998108,Apartment Lia II-comfort in Athens,85458162,Ofeliya,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99201660168506,23.72431168729539,Entire home/apt,29,1,15,2018-07-31,2.88,2,332
22998139,Alegria's orange room,169649043,Nikolaos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96285396774406,23.71950937805223,Private room,30,1,1,2018-05-10,0.31,5,168
22998883,5 Guest Apt near the Archaeological Museum,8908570,Katerina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98871033558167,23.73908056972085,Entire home/apt,50,4,0,,,2,338
22999163,"Central studio apt with garden, Panathenaic std",16167645,Ioanna,,ΣΤΑΔΙΟ,37.964349626140205,23.743374134509633,Entire home/apt,30,2,16,2018-08-05,3.48,4,171
23000192,Athens Authentic Elegance |Top Acropolis location,2718115,Alex & Maria | Preffered |,,ΑΚΡΟΠΟΛΗ,37.96977485176457,23.7293444124184,Entire home/apt,130,2,22,2018-08-09,4.20,34,315
23000633,"Central Studio/Office, Panathenaic stadium",16167645,Ioanna,,ΠΑΓΚΡΑΤΙ,37.96456777683347,23.745353029755996,Entire home/apt,20,2,8,2018-07-31,1.86,4,150
23001235,"Central apt with garden,behind Panathenaic stadium",16167645,Ioanna,,ΓΟΥΒΑ,37.96419743195123,23.744675179454614,Entire home/apt,40,2,2,2018-06-02,0.59,4,145
23001731,Welcome to Athens,170615071,Athina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97259898916528,23.73003286671533,Entire home/apt,27,2,28,2018-07-29,4.52,1,221
23002507,Cozy just renovated house in the Center of Athens,53983867,Christopher,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991068745800945,23.723580074075738,Entire home/apt,36,20,15,2018-08-13,3.26,4,178
23008906,"Renovated Modern Studio, Netflix, Nespresso, Gym",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.97096033776999,23.744594146408925,Entire home/apt,70,2,4,2018-04-15,0.78,22,311
23009621,Sunlight apartment 87sqm at Fix,145439897,Ηλάν,,ΝΕΟΣ ΚΟΣΜΟΣ,37.962990330930964,23.729741398027954,Entire home/apt,55,2,7,2018-08-12,5.12,1,135
23012033,Martin’s Akropolis loft,169909823,Martin,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97055980447317,23.730515345262074,Entire home/apt,90,2,3,2018-07-30,0.66,2,296
23012324,Lily's apartment (Near Thisio),99389922,Στεφανία,,ΠΕΤΡΑΛΩΝΑ,37.97320920130013,23.71033462710937,Entire home/apt,45,3,4,2018-08-10,2.40,1,107
23014712,Olala Boheme Apartment,129000409,Eitan & The Olala Homes Team,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98505062558316,23.73594521612247,Entire home/apt,40,1,2,2018-07-23,0.55,7,330
23017394,Ari's Flat (Exarchia) - Promo Priced Athens Flat,39330428,Top Stays,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99076341956217,23.73769135258782,Entire home/apt,22,3,2,2018-07-31,0.58,7,242
23019203,110m2 spacious apartment near the Centre,75952583,Paylos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99766998298026,23.729699139502426,Entire home/apt,50,3,11,2018-08-06,4.07,1,168
23019256,Ioanna's Apartment with View,86743048,Ioanna,,ΠΑΓΚΡΑΤΙ,37.96972973762707,23.746212890303443,Entire home/apt,40,1,7,2018-06-21,1.47,1,167
23021238,Pangrati Fairytale Apartment view of Lycabettus,136065443,John,,ΠΑΓΚΡΑΤΙ,37.963698243034905,23.746325274384837,Entire home/apt,29,2,18,2018-07-22,2.81,1,104
23032792,Athens Home 2,170911916,Popi,,ΠΑΤΗΣΙΑ,38.01197025281104,23.734803607676007,Entire home/apt,30,3,0,,,1,152
23034167,Επαγγελματικος χωρος ή  αποθηκη 75 τετραγ & παταρι,170423263,Δημητρης,,ΓΚΥΖΗ,37.99201225261352,23.74502453210016,Entire home/apt,12,30,0,,,1,365
23034890,"Acropolis Grand Residence, Stunning Views",114156592,Bill & John,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967657209646475,23.730784738643315,Private room,80,1,14,2018-08-02,3.07,7,238
23035618,Wonderful Apartment in Elegant Kolonaki,103686013,Constantinos,,ΚΟΛΩΝΑΚΙ,37.978773578949706,23.74418073082756,Entire home/apt,100,3,0,,,1,352
23042366,Victoria Queens Paradise Apartment very near Metro,7186279,Nick,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99146302948569,23.731027588535905,Entire home/apt,85,1,8,2018-07-21,1.33,35,353
23048118,Neoclassical fantastic apartment near Acropolis,27553300,Michalis,,ΚΕΡΑΜΕΙΚΟΣ,37.98497451005518,23.71558502366359,Entire home/apt,50,1,16,2018-07-08,2.76,9,356
23048145,Anna’s flat in Patisia,171058455,Adamantia,,ΝΙΡΒΑΝΑ,38.01376705736121,23.725642775482658,Entire home/apt,40,2,0,,,1,364
23048821,Modern apartment 3' walk to Acropolis museum,31421256,Marina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96687092391009,23.725285354643734,Entire home/apt,60,1,15,2018-07-25,2.37,5,362
23049071,Joyful apartment for 4 people in Thessio,1621474,Eazybnb Team,,ΘΗΣΕΙΟ,37.97690647551813,23.71613114580199,Entire home/apt,39,2,7,2018-07-09,1.89,80,361
23050062,"NEW! Sunny very central apt,close to everything!!!",94743884,Dimitris,,ΠΑΓΚΡΑΤΙ,37.97034642722622,23.742099509480592,Entire home/apt,35,2,29,2018-07-19,4.63,1,330
